1356	401218.781080061
1360.4	404544.643701644
1364.8	407870.506323227
1369.2	411196.368944801
1373.6	414522.231566384
1378	417848.094187957
1382.4	421173.95680954
1386.8	424499.819431123
1391.2	427825.682052696
1395.6	431151.544674269
1400	434477.407295852
1404.4	437803.269917435
1408.8	441129.132539008
1413.2	444454.995160591
1417.6	447780.857782164
1422	451106.720403747
1426.4	454432.58302533
1430.8	457758.445646903
1435.2	461084.308268486
1439.6	464410.17089006
1444	467736.033511643
1448.4	471061.896133216
1452.8	474387.758754799
1457.2	477713.621376382
1461.6	481039.483997955
1466	484365.346619538
1470.4	487691.209241111
1474.8	491017.071862694
1479.2	494342.934484277
1483.6	497668.79710585
1488	500994.659727423
1492.4	504320.522349006
1496.8	507646.384970589
1501.2	510972.247592162
1505.6	514298.110213746
1510	517623.972835319
1514.4	520949.835456902
1518.8	524275.698078485
1523.2	527601.560700058
1527.6	530927.423321641
1532	534253.285943214
1536.4	537579.148564797
1540.8	540905.01118637
1545.2	544230.873807953
1549.6	547556.736429536
1554	550882.599051109
1558.4	554208.461672692
1562.8	557534.324294265
1567.2	560860.186915848
1571.6	564186.049537421
1576	567511.912159005
1580.4	570837.774780588
1584.8	574163.637402161
1589.2	577489.500023744
1593.6	580815.362645317
1598	584141.2252669
1602.4	587467.087888483
1606.8	590792.950510056
1611.2	594118.813131629
1615.6	597444.675753212
1620	600770.538374795
1624.4	604096.400996378
1628.8	607422.263617951
1633.2	610748.126239524
1637.6	614073.988861107
1642	617399.85148269
1646.4	620725.714104274
1650.8	624051.576725847
1655.2	627377.43934742
1659.6	630703.301969003
1664	634029.164590586
1668.4	637355.027212159
1672.8	640680.889833742
1677.2	644006.752455315
1681.6	647332.615076898
1686	650658.477698481
1690.4	653984.340320054
1694.8	657310.202941627
1699.2	660636.06556321
1703.6	663961.928184793
1708	667287.790806376
1712.4	670613.653427939
1716.8	673939.516049522
1721.2	677265.378671105
1725.6	680591.241292689
1730	683917.103914262
1734.4	687242.966535835
1738.8	690568.829157418
1743.2	693894.691779001
1747.6	697220.554400584
1752	700546.417022157
1756.4	703872.27964373
1760.8	707198.142265313
1765.2	710524.004886896
1769.6	713849.867508479
1774	717175.730130052
1778.4	720501.592751625
1782.8	723827.455373208
1787.2	727153.317994791
1791.6	730479.180616374
1796	733805.043237938
1800.4	737130.905859521
1804.8	740456.768481104
1809.2	743782.631102687
1813.6	747108.49372426
1818	750434.356345833
1822.4	753760.218967416
1826.8	757086.081588999
1831.2	760411.944210582
1835.6	763737.806832145
1840	767063.669453728
1844.4	770389.532075311
1848.8	773715.394696894
1853.2	777041.257318477
1857.6	780367.119940041
1862	783692.982561624
1866.4	787018.845183207
1870.8	790344.70780479
1875.2	793670.570426363
1879.6	796996.433047936
1884	800322.295669519
1888.4	803648.158291102
1892.8	806974.020912685
1897.2	810299.883534258
1901.6	813625.746155831
1906	816951.608777414
1910.4	820277.471398997
1914.8	823603.33402058
1919.2	1262256.37941184
1923.6	1265582.24203342
1928	1268908.104655
1932.4	1272233.96727659
1936.8	1275559.82989817
1941.2	1278885.69251973
1945.6	1282211.55514131
1950	1285537.4177629
1954.4	1288863.28038448
1958.8	1292189.14300605
1963.2	1295515.00562763
1967.6	1298840.86824921
1972	1302166.73087079
1976.4	1305492.59349237
1980.8	1308818.45611394
1985.2	1312144.31873552
1989.6	1315470.18135711
1994	1318796.04397869
1998.4	1322121.90660026
2002.8	1325447.76922183
2007.2	1328773.63184342
2011.6	1332099.494465
2016	1335425.35708658
2020.4	1338751.21970816
2024.8	1342077.08232973
2029.2	1345402.94495131
2033.6	1348728.8075729
2038	1352054.67019448
2042.4	1355380.53281605
2046.8	1358706.39543762
2051.2	1362032.25805921
2055.6	1365358.12068079
2060	1368683.98330236
2064.4	1372009.84592394
2068.8	1375335.70854552
2073.2	1378661.5711671
2077.6	1381987.43378869
2082	1385313.29641026
2086.4	1388639.15903183
2090.8	1391965.02165342
2095.2	1395290.88427499
2099.6	1398616.74689658
2104	1401942.60951815
2108.4	1405268.47213973
2112.8	1408594.33476131
2117.2	1411920.19738288
2121.6	1415246.06000447
2126	1418571.92262605
2130.4	1421897.78524762
2134.8	1425223.64786921
2139.2	1428549.51049078
2143.6	1431875.37311236
2148	1435201.23573395
2152.4	1438527.09835552
2156.8	1441852.9609771
2161.2	1445178.82359867
2165.6	1448504.68622025
2170	1451830.54884184
2174.4	1455156.41146341
2178.8	1458482.274085
2183.2	1461808.13670657
2187.6	1465133.99932814
2192	1468459.86194973
2196.4	1471785.72457131
2200.8	1475111.58719289
2205.2	1478437.44981447
2209.6	1481763.31243604
2214	1485089.17505762
2218.4	1488415.0376792
2222.8	1491740.90030078
2227.2	1495066.76292236
2231.6	1498392.62554393
2236	1501718.48816552
2240.4	1505044.35078709
2244.8	1508370.21340867
2249.2	1511696.07603026
2253.6	1515021.93865183
2258	1518347.80127341
2262.4	1521673.66389498
2266.8	1524999.52651657
2271.2	1528325.38913815
2275.6	1531651.25175972
2280	1534977.1143813
2284.4	1538302.97700288
2288.8	1541628.83962446
2293.2	1544954.70224604
2297.6	1548280.56486762
2302	1551606.42748919
2306.4	1554932.29011078
2310.8	1558258.15273236
2315.2	1561584.01535393
2319.6	1564909.87797551
2324	1568235.74059709
2328.4	1571561.60321867
2332.8	1574887.46584025
2337.2	1578213.32846183
2341.6	1581539.19108341
2346	1584865.05370498
2350.4	1588190.91632657
2354.8	1591516.77894815
2359.2	1594842.64156972
2363.6	1598168.50419131
2368	1601494.36681288
2372.4	1604820.22943446
2376.8	1608146.09205604
2381.2	1611471.95467762
2385.6	1614797.8172992
2390	1618123.67992077
2394.4	1621449.54254236
2398.8	1624775.40516393
2403.2	1628101.26778551
2407.6	1631427.13040709
2412	1634752.99302867
2416.4	1638078.85565025
2420.8	1641404.71827183
2425.2	1644730.5808934
2429.6	1648056.44351499
2434	1651382.30613656
2438.4	1654708.16875813
2442.8	1658034.03137972
2447.2	1661359.89400129
2451.6	1664685.75662289
2456	1668011.61924446
2460.4	1671337.48186602
2464.8	1674663.34448762
2469.2	1677989.20710919
2473.6	1681315.06973077
2478	1684640.93235236
2482.4	1687966.79497392
2486.8	1691292.65759551
2491.2	1694618.52021708
2495.6	1697944.38283867
2500	1701270.24546025
	
