1400	706732.201424511
1404.4	708724.664412055
1408.8	710715.483037699
1413.2	712705.859091009
1417.6	714696.116029455
1422	716686.340909172
1426.4	718676.55716057
1430.8	720666.771089733
1435.2	722656.984393887
1439.6	724647.197529827
1444	726637.410620493
1448.4	728627.623698974
1452.8	730617.836774175
1457.2	732608.049848494
1461.6	734598.262922575
1466	736588.475996592
1470.4	738578.689070592
1474.8	740568.902144588
1479.2	742559.115218582
1483.6	744549.328292576
1488	746539.541366569
1492.4	748529.754440563
1496.8	750519.967514556
1501.2	752510.18058855
1505.6	754500.393662544
1510	756490.606736537
1514.4	758480.819810531
1518.8	760471.032884524
1523.2	762461.245958518
1527.6	764451.459032512
1532	766441.672106505
1536.4	768431.885180499
1540.8	770422.098254493
1545.2	772412.311328486
1549.6	774402.52440248
1554	776392.737476474
1558.4	778382.950550467
1562.8	780373.163624461
1567.2	782363.376698454
1571.6	784353.589772448
1576	786343.802846442
1580.4	788334.015920436
1584.8	790324.228994429
1589.2	792314.442068423
1593.6	794304.655142417
1598	796294.86821641
1602.4	798285.081290404
1606.8	800275.294364397
1611.2	802265.507438391
1615.6	804255.720512384
1620	806245.933586378
1624.4	808236.146660372
1628.8	810226.359734366
1633.2	812216.572808359
1637.6	814206.785882353
1642	816196.998956347
1646.4	818187.21203034
1650.8	820177.425104334
1655.2	822167.638178328
1659.6	824157.851252321
1664	826148.064326315
1668.4	828138.277400308
1672.8	830128.490474302
1677.2	832118.703548296
1681.6	834108.916622289
1686	836099.129696283
1690.4	838089.342770276
1694.8	840079.555844271
1699.2	842069.768918264
1703.6	844059.981992258
1708	846050.195066251
1712.4	848040.408140245
1716.8	850030.621214238
1721.2	852020.834288232
1725.6	854011.047362226
1730	856001.260436219
1734.4	857991.473510213
1738.8	859981.686584207
1743.2	861971.899658201
1747.6	863962.112732194
1752	865952.325806188
1756.4	867942.538880181
1760.8	869932.751954175
1765.2	871922.965028169
1769.6	873913.178102162
1774	875903.391176156
1778.4	877893.604250149
1782.8	879883.817324143
1787.2	881874.030398137
1791.6	883864.24347213
1796	885854.456546124
1800.4	887844.669620118
1804.8	889834.882694111
1809.2	891825.095768105
1813.6	893815.308842098
1818	895805.521916093
1822.4	897795.734990086
1826.8	899785.94806408
1831.2	901776.161138073
1835.6	903766.374212067
1840	905756.58728606
1844.4	907746.800360054
1848.8	909737.013434048
1853.2	911727.226508041
1857.6	913717.439582035
1862	915707.652656028
1866.4	917697.865730023
1870.8	919688.078804016
1875.2	921678.291878009
1879.6	923668.504952003
1884	925658.718025997
1888.4	927648.931099991
1892.8	929639.144173984
1897.2	931629.357247978
1901.6	933619.570321971
1906	935609.783395965
1910.4	937599.996469959
1914.8	939590.209543952
1919.2	941580.422617946
1923.6	943570.63569194
1928	945560.848765933
1932.4	947551.061839927
1936.8	949541.274913921
1941.2	951531.487987915
1945.6	953521.701061908
1950	955511.914135902
1954.4	957502.127209895
1958.8	959492.340283889
1963.2	961482.553357882
1967.6	963472.766431876
1972	965462.97950587
1976.4	967453.192579863
1980.8	969443.405653857
1985.2	971433.618727851
1989.6	973423.831801845
1994	975414.044875838
1998.4	977404.257949832
2002.8	979394.471023825
2007.2	981384.684097819
2011.6	983374.897171813
2016	985365.110245806
2020.4	987355.3233198
2024.8	989345.536393794
2029.2	991335.749467787
2033.6	993325.96254178
2038	995316.175615774
2042.4	997306.388689768
2046.8	999296.601763762
2051.2	1001286.81483776
2055.6	1003277.02791175
2060	1005267.24098574
2064.4	1007257.45405974
2068.8	1009247.66713373
2073.2	1011237.88020772
2077.6	1013228.09328172
2082	1015218.30635571
2086.4	1017208.5194297
2090.8	1019198.7325037
2095.2	1021188.94557769
2099.6	1023179.15865169
2104	1025169.37172568
2108.4	1027159.58479967
2112.8	1029149.79787367
2117.2	1031140.01094766
2121.6	1033130.22402165
2126	1035120.43709565
2130.4	1037110.65016964
2134.8	1039100.86324363
2139.2	1041091.07631763
2143.6	1043081.28939162
2148	1045071.50246562
2152.4	1047061.71553961
2156.8	1049051.9286136
2161.2	1051042.1416876
2165.6	1053032.35476159
2170	1055022.56783558
2174.4	1057012.78090958
2178.8	1059002.99398357
2183.2	1060993.20705756
2187.6	1062983.42013156
2192	1064973.63320555
2196.4	1066963.84627955
2200.8	1068954.05935354
2205.2	1070944.27242753
2209.6	1072934.48550153
2214	1074924.69857552
2218.4	1076914.91164951
2222.8	1078905.12472351
2227.2	1080895.3377975
2231.6	1082885.5508715
2236	1084875.76394549
2240.4	1086865.97701948
2244.8	1088856.19009348
2249.2	1090846.40316747
2253.6	1092836.61624146
2258	1094826.82931546
2262.4	1096817.04238945
2266.8	1098807.25546344
2271.2	1100797.46853744
2275.6	1102787.68161143
2280	1104777.89468542
2284.4	1106768.10775942
2288.8	1108758.32083341
2293.2	1110748.53390741
2297.6	1112738.7469814
2302	1114728.96005539
2306.4	1116719.17312939
2310.8	1118709.38620338
2315.2	1120699.59927737
2319.6	1122689.81235137
2324	1124680.02542536
2328.4	1126670.23849935
2332.8	1128660.45157335
2337.2	1130650.66464734
2341.6	1132640.87772134
2346	1134631.09079533
2350.4	1136621.30386932
2354.8	1138611.51694332
2359.2	1140601.73001731
2363.6	1142591.9430913
2368	1144582.1561653
2372.4	1146572.36923929
2376.8	1148562.58231328
2381.2	1150552.79538728
2385.6	1152543.00846127
2390	1154533.22153527
2394.4	1156523.43460926
2398.8	1158513.64768325
2403.2	1160503.86075725
2407.6	1162494.07383124
2412	1164484.28690523
2416.4	1166474.49997923
2420.8	1168464.71305322
2425.2	1170454.92612721
2429.6	1172445.13920121
2434	1174435.3522752
2438.4	1176425.5653492
2442.8	1178415.77842319
2447.2	1180405.99149718
2451.6	1182396.20457118
2456	1184386.41764517
2460.4	1186376.63071916
2464.8	1188366.84379316
2469.2	1190357.05686715
2473.6	1192347.26994114
2478	1194337.48301514
2482.4	1196327.69608913
2486.8	1198317.90916313
2491.2	1200308.12223712
2495.6	1202298.33531111
2500	1204288.54838511
	
